album_id,label
6d1vGZsr6Uy3h9IigBpPAf,Victor Victor Worldwide/Republic Records
0uxvuY8Ek2ojzHrWTg2PDc,Epic
2dvtRAMQN6ERCoQVrV8xtO,Parlophone (France)
0829Pk9WEro3oPVnWT2B4B,Atlantic Records
2na1cAK6nayzGL0Mt7AZox,300 Entertainment
3wpdeV1FZfiEnelZSfAFp4,Interscope Records
3XsOzkIBoHsxZ7jP3QF2oB,Elektra Records
71BrrQxz8mZAneNSDE9Lov,Columbia
19LMUlWN7xU2NW80pZSeuH,YG Entertainment/Interscope Records
6UV1wTga3v0p7rXwxxbUL1,Lizos Music
1Sf8GsXG32t0jNrX11xqWx,Cactus Jack / Epic
4UReuCFdVRnknNRwj8ZJ4B,Rec. 118
3pWJFrSX6apPzt4inM4zXt,Downtown/Atlantic
1ePkYcH5ZQCb1b4tQeiEDj,Jive
7AaqMMiYMvnMB3RcS8u3EY,Generation Now/Atlantic
6c4eRgfN8nr9qN1IlXMckp,Bonnier Music
5gdsguQxwQQlpTi1SU3tbY,300 Entertainment
3ijcuTSUg192BerlqA1gxR,Spinnin' Records
5Q1DDLoSIkSgwPCGH6luio,Tate McRae
4UoCJkoqgUmaWMiWifq4vp,RCA Records Label Nashville
3pIiT00o8jJKmTItGNu4zB,Kontor Records
4PeRcYNYVB1mD4wemj5zld,Atlantic Records
623PL2MBg50Br5dLXC9E9e,South Coast Music Group/Interscope Records
57lcTrUlYgfMIPvBUsVU6h,Rhino Atlantic
0vi5ePiEHrGZJF7QhnDW2z,Domino Recording Co
58eMx3QrTkiRmGGbSz2XL0,Fat Possum
3D1NZYi3GsenO5uWDFrRI6,Rich Music
7qtQYJc0H6s3CK4c7Gp8GR,Will I Am / A&M
53WGU9U5hmgWPUdfNitaVO,Atlantic Records UK
6H51jH1SuzV6ca1VxW2Tmv,Columbia
5lJqux7orBlA1QzyiBGti1,Rimas Entertainment LLC
1KqYanTdzHe7tWwHO4O23g,Sony Music Entertainment
31qVWUdRrlb8thMvts0yYL,Universal Music Australia Pty. Ltd.
1lzHraZnbTovp0SL4aZD4R,Virgin Records
2HDW1EX8IBI3jqobswAfrZ,Interscope Records
2NK3KTJzSc3zW8DUwcW9Uq,Honesty Saves Time/RCA Records
3j1xCJdBMCl6wYQXurz2tb,Roc Nation / Jay-Z
55tK4Ab7XHTOKkw0xDz3AA,Warner Records
3GDVXxls9bIfaqQMYzoOqf,Som Livre
3O6ywzP5LE5msmuBBTpaIN,OVO/We The Best/Epic
0q1sCNFTFPy66A2zeK8qh5,Som Livre
69jrxUSjHoEu6PeBMq3273,Atlantic Records UK
43lok9zd7BW5CoYkXZs7S0,Warner Records
3I3YSq7ArvlwK3l49pq4oE,Scorpio Music
2eLpj5EDUhyAoTks8sxcKR,Records/Columbia
6WJvrBlL3zgu4mVoKyvMkl,Mau5trap/Virgin
1mMUBQXa70gHyUjK0Q0u63,UMLE - Latino
6c62jxWCe2aisIudaDRcaP,American Recordings Catalog P&D
7x6wYKbZUU2BL3N8ZWwM3q,Captured Tracks
6K4chJALBBMYmXjwgvqahx,BIGHIT MUSIC / HYBE
3srdrIrP3V7LTmRujRfLhK,Geffen
4Mz3YFnTKm7JbuOi25mDWH,Defected Records
4IKH5abUhMLxIuy9wZS3uB,Universal Music AB
3cgyaeNsyR71FvHTPH5v3u,Sub Pop Records
5glfCPECXSHzidU6exW8wO,Atlantic Records UK
5mUdh6YWnUvf0MfklEk1oi,"Ariana Grande & Justin Bieber ""Stuck With U""- Charity"
34GQP3dILpyCN018y2k61L,88rising Music/Warner Records
20jYcJane0oI7VoMNoEOJU,RCA Records Label
2T0NPRcdhIt71ifDWm328R,"Universal Music, a division of Universal International Music BV"
5HkCmKyKVNRpNspP9vM7de,Sony Music Entertainment
5tdGgaiW18D6bjHFLhtblL,Warner Records
66vkclmRoFqj4IYEnKGKPU,Universal Music Italia srL.
4he4SQup02hEIQdwhZlZlk,Elektra (NEK)
6JQLDydERhZKXqwQLb9uUY,Black Butter
3EFhsxrJoH3yE3r8bHheE6,Columbia
1xB1tmm50ZhXwrNs89u7Jx,"Mute, a BMG Company"
6bM5H5CIEsTtIoHcScwJWX,Vertigo Berlin
5ztLxyZw32EKfv0Kw5ZLRj,Columbia
5qs8T6ZHSrnllnOuUk6muC,Nicki Minaj/Cash Money
5MzwGwnO9gkh0z6Nl4FF8h,Sire/Warner Records
2nbZjuvTQh6kpFPe6uIc2Z,Infectious Music
4M07HWIlZr7zoXoxDHR5mz,Walt Disney Records
2vGU0DOcfsDee0euvhl1iZ,Internet Money Records/ TenThousand Projects
0fEO7g2c5onkaXsybEtuD2,Generation Now/Atlantic
3fc97ZWLIMc1xawhxbKrh2,LVRN Records
211iJYKUbpqrykRsPG27CG,Columbia/Legacy
2CMlkzFI2oDAy5MbyV7OV5,Republic Records
3ZJSoxsPMkNC9eb6gUn0Q8,Republic Records
44OSkEmvHwdTFhPBCewIks,Darkroom
1Db95k6t4rCPHSmdfsTeDl,Sony Music Latin
2UGPPuVJHDKLYd9Z2G7zS4,Atlantic Records UK
1cCAb1vN8uUsdfEylVmTLs,RCA Records Label
14IOe7ahxQPTwUYUQX3IFi,Wolf Tone
0K1826JxL1dViQBsEKApN5,Columbia
6YFBWwUDdot8IjBZSYOacB,88rising Music/Warner Records
5SWCH8JoA3iIsDGQxKEJ2Q,Urban
4yf4bD1iM96hBH6aIc6SaF,RCA Records Label Nashville
3hgAoHSmany3EiKL0Aqh3G,Parlophone UK
3CCnGldVQ90c26aFATC1PW,J. Cole P&D
6JKkXVEljQJ1wKbRG5MywC,RCA Records Label
5lnQLEUiVDkLbFJHXHQu9m,RCA Records Label
5sXSHscDjBez8VF20cSyad,Darkroom/Interscope Records
3zVB99XMdbP9HTVNg0GJwV,Republic Records
6vMTdFzBPjyrBSFkCvjUh3,Eleven Seven
6n9DKpOxwifT5hOXtgLZSL,Grade A Productions/Interscope Records
2l3QxNo4QubBNmVKxLeum0,Reprise
4YEes0AZtUChqtLBwaQLzh,Columbia
1uyF93NDsuRn4LqZIl3lyY,BigCityBeats Recordings
72ZfMxLCPG8mlWC0TXfZQi,Island Records
7mtnp7B5yFt3D3PAznGzc8,Ministry of Sound Recordings
4oWz3E9jTrBe9sVkiX2sJ5,Flawless Records
1CVJMhFsgCZeOMk2wQKnwL,Universal Music Enterprises
0P8BJygXjQmRzkyTFHTBIQ,WorkShow
7tcs1X9pzFvcLOPuhCstQJ,Kygo
5fLOHW1UXr1cJrnXiU3FBt,Polar Music International AB
0qGdc7fNq9RNIPEzZufa43,OVO
1y0pdsLO6cixGzAv7Sf8rf,Rimas Entertainment LLC.
5pCAWYym13GcQN8CXEb89m,Milkshake
2jufBNPkjXRYsvXA6Ln98W,ICONS
6EgJXcGqaUvgZIF9bqPXfP,Lauv
5jJMdQiPyWPh8RznQyioyu,Atlantic Records
1rfgmU0AYNwWfS88pCOlX7,Nonesuch
5g33A80P5q3j7uPtEvrFA1,Dead Silence/Atlantic
1q8h2HdED1cmgJVo8lEBME,YG Entertainment
3Qq4kVfHPrs8xPKIYKmctl,Capitol CMG Label Group
6PWXKiakqhI17mTYM4y6oY,Polydor Records
2eia0myWFgoHuttJytCxgX,Epic
7HIBYcRPuix4vb4C3d6F0C,WM Sweden
3p81zUBFZ3zdzxceXKeVSK,Silent Records / Social House
18wfVLHQKF0yXimErnxAfo,"(SME US Latin) Duars Entertainment, Corp. (2)"
7jo5KFYHLHpbVX0glLHiIA,Sony Music Latin
1AMTbO4k2kPRAn6udg9qJz,Columbia
3j6ouZdjTVyddYH2XkMjYb,Sony Music Latin
1XMw3pBrYeXzNXZXc84DNw,Columbia
0Jt2LzWgtGxy3GZH5i2Kcy,Parlophone UK
