track,track_id,artist,album,sp_release_date,duration,explicit,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,time_signature,playcount,video_id,view,channelTitle,yt_release_date,title,genres
Shepherd of Fire,1fQaoh3imrMunWVZh5kf90,Avenged Sevenfold,Hail to the King,2013-08-23,05:24,0,0.576,0.906,2,-7.677,1,0.0571,0.0614,0.0908,0.211,127.935,4,133686174,bT8FEOJEFcI,65664012,Avenged Sevenfold,2013-11-07T21:29:39Z,Avenged Sevenfold - Shepherd Of Fire [Official Music Video],metal
Shepherd of Fire,1fQaoh3imrMunWVZh5kf90,Avenged Sevenfold,Hail to the King,2013-08-23,05:24,0,0.576,0.906,2,-7.677,1,0.0571,0.0614,0.0908,0.211,127.935,4,133686174,bT8FEOJEFcI,65664012,Avenged Sevenfold,2013-11-07T21:29:39Z,Avenged Sevenfold - Shepherd Of Fire [Official Music Video],rock
A Little Piece of Heaven,1BLfQ6dPXmuDrFmbdfW7Jl,Avenged Sevenfold,Avenged Sevenfold,2007-10-26,08:1,1,0.486,0.881,2,-5.623,0,0.0474,0.0,0.429,0.667,144.997,4,116888151,KVjBCT2Lc94,75312105,Avenged Sevenfold,2009-10-27T01:58:12Z,Avenged Sevenfold - A Little Piece Of Heaven [Official Music Video],metal
A Little Piece of Heaven,1BLfQ6dPXmuDrFmbdfW7Jl,Avenged Sevenfold,Avenged Sevenfold,2007-10-26,08:1,1,0.486,0.881,2,-5.623,0,0.0474,0.0,0.429,0.667,144.997,4,116888151,KVjBCT2Lc94,75312105,Avenged Sevenfold,2009-10-27T01:58:12Z,Avenged Sevenfold - A Little Piece Of Heaven [Official Music Video],rock
Welcome to the Family,0jqblvsI9LBY4irmLVqqEO,Avenged Sevenfold,Nightmare,2010-07-23,04:6,0,0.567,0.946,2,-3.973,0,0.0935,0.0,0.0567,0.699,94.985,4,129610537,QLoNbArsQP0,16351355,xGH6x,2010-09-11T09:19:02Z,Avenged Sevenfold - Welcome to the Family(Lyrics in Description),
So Far Away,7Hr1Ignop7cymbE3FbOtXa,Avenged Sevenfold,Nightmare,2010-07-23,05:27,0,0.286,0.703,4,-4.491,0,0.0348,7.39e-05,0.142,0.259,151.297,4,118197167,A7ry4cx6HfY,273118872,Avenged Sevenfold,2011-05-06T19:41:57Z,Avenged Sevenfold - So Far Away [Official Music Video],rock
Creep On Me (feat. French Montana & DJ Snake),4s1HdR4GZb9OQtfTq1avcq,GASHI,GASHI,2019-09-20,03:15,0,0.449,0.597,9,-4.401,0,0.14,1.03e-05,0.197,0.505,134.598,5,128204231,t1YHv1wHAxo,31785974,GashiVEVO,2018-09-06T16:00:11Z,"GASHI - Creep On Me (Official Video) ft. French Montana, DJ Snake",
iSpy (feat. Lil Yachty) - No Intro,4CyNQIQasNUfpT9nrnmX0S,KYLE,iSpy (feat. Lil Yachty) [No Intro],2017-06-02,03:48,1,0.728,0.633,0,-6.695,1,0.227,0.0,0.105,0.687,150.033,4,118647598,5XK4v2fgMPU,441381258,SuperDuperKyle,2017-04-07T17:03:58Z,KYLE - iSpy feat. Lil Yachty [Official Music Video],hip hop
iSpy (feat. Lil Yachty) - No Intro,4CyNQIQasNUfpT9nrnmX0S,KYLE,iSpy (feat. Lil Yachty) [No Intro],2017-06-02,03:48,1,0.728,0.633,0,-6.695,1,0.227,0.0,0.105,0.687,150.033,4,118647598,5XK4v2fgMPU,441381258,SuperDuperKyle,2017-04-07T17:03:58Z,KYLE - iSpy feat. Lil Yachty [Official Music Video],pop
iSpy (feat. Lil Yachty) - No Intro,4CyNQIQasNUfpT9nrnmX0S,KYLE,iSpy (feat. Lil Yachty) [No Intro],2017-06-02,03:48,1,0.728,0.633,0,-6.695,1,0.227,0.0,0.105,0.687,150.033,4,118647598,5XK4v2fgMPU,441381258,SuperDuperKyle,2017-04-07T17:03:58Z,KYLE - iSpy feat. Lil Yachty [Official Music Video],r&b
Gold,1Ll09EiN5ffeFl1xNZB2Uk,Chet Faker,Built on Glass,2014-04-14,04:45,0,0.668,0.505,1,-9.317,1,0.0601,0.000727,0.134,0.217,140.054,4,125459636,hi4pzKvuEQM,234069417,ChetFakerVEVO,2014-08-12T17:01:01Z,Chet Faker - Gold (Official Music Video),electronic-dance
Owner of a Lonely Heart,0GTK6TesV108Jj5D3MHsYb,Yes,90125 (Deluxe Version),1983-06-01,04:29,0,0.744,0.798,7,-5.981,1,0.0364,0.00367,0.26,0.89,125.061,4,148462696,SVOuYquXuuc,30496376,yesofficial,2013-12-25T05:21:59Z,YES - Owner of a Lonely Heart (Official Music Video),rock
Glitter,23TPP1eeElFfvYVznskwCY,BENEE,FIRE ON MARZZ,2019-06-28,03:0,0,0.801,0.589,7,-5.157,1,0.0485,0.0,0.162,0.58,116.934,4,146705062,D3gmU0GOTXI,16080467,BeneeMusicVEVO,2019-09-16T22:00:04Z,BENEE - Glitter (Official Video),
A Gente Fez Amor - Ao Vivo,3tv697PZNnaQN0Mn2zGhS5,Gusttavo Lima,O Embaixador in Cariri (Ao Vivo),2019-12-05,03:58,0,0.794,0.937,8,-2.44,0,0.0336,4.15e-06,0.962,0.826,134.012,4,199180282,SvQx5FMEVmE,329046742,Gusttavo Lima Oficial,2019-12-06T14:01:30Z,Gusttavo Lima – A Gente Fez Amor - DVD O Embaixador In Cariri (Ao Vivo),
Briga Feia - Ao Vivo,3Xuo5utyzk86BwlUHdTR2O,Henrique & Juliano,Ao Vivo no Ibirapuera,2020-05-15,03:15,0,0.589,0.846,11,-5.501,1,0.0616,0.0,0.93,0.565,167.987,4,153208020,zpib0LxEOxU,242942938,Henrique e Juliano,2019-12-13T14:01:12Z,Henrique e Juliano - BRIGA FEIA - DVD Ao Vivo No Ibirapuera,
Sogra - Ao Vivo,4zsiMjB0794HztyqUkD3Zi,Dilsinho,Open House (Ao Vivo),2020-08-06,02:57,0,0.52,0.74,11,-7.185,1,0.0703,0.0,0.951,0.778,138.097,4,132054382,p1mhzgVWFzg,72170681,DilsinhoVEVO,2020-06-05T14:00:11Z,"Dilsinho, Henrique &amp; Juliano - Sogra (DVD Open House Ao Vivo)",
Volta por Baixo - Ao Vivo,6juD9PQwAPvuXYIAE2gjhO,Henrique & Juliano,Ao Vivo no Ibirapuera,2020-05-15,03:13,0,0.532,0.769,10,-5.899,1,0.0501,0.0,0.942,0.463,123.413,4,189188103,9Ef-Nmqf7C0,314537706,Henrique e Juliano,2020-01-10T14:00:38Z,Henrique e Juliano - VOLTA POR BAIXO - DVD Ao Vivo No Ibirapuera,
Skechers,2alc8VZAzDgdAsL2QMk3hu,DripReport,Skechers,2020-01-12,01:46,1,0.903,0.327,1,-9.727,1,0.0877,0.011,0.108,0.274,100.008,4,302371167,feq6MOg3qpA,135604636,DripReport,2020-01-12T03:53:49Z,DripReport - Skechers (Official Music Video) Prod. OUHBOY,hip hop
No Matter What,5Tb6K5YFvUNXREaGbDLn1m,Calum Scott,Only Human (Special Edition),2018-11-30,03:57,0,0.5,0.295,10,-7.894,1,0.0307,0.0,0.104,0.273,135.076,4,109708248,kBIhqNT5gsE,113460897,CalumScottVEVO,2018-11-09T00:00:02Z,Calum Scott - No Matter What (Official Video),
You Are The Reason - Duet Version,1x3W8RZxW94lrVGhP95qA6,Calum Scott,Only Human (Special Edition),2018-11-30,03:11,0,0.403,0.356,10,-7.547,1,0.0298,0.0,0.148,0.151,171.454,3,158426773,ByfFurjQDb0,411957470,CalumScottVEVO,2018-03-07T08:00:00Z,"Calum Scott, Leona Lewis - You Are The Reason (Duet Version)",pop
Impossible,45EDI3rk0f4cAMt9f8b56R,Shontelle,No Gravity,2010-01-01,03:47,0,0.599,0.624,8,-3.631,1,0.0343,0.0,0.125,0.539,90.034,4,142926152,NWdrO4BoCu8,202670321,ShontelleVEVO,2010-04-01T16:28:24Z,Shontelle - Impossible (Official Video),
Jangueo,1bRpSCFv6P2OUhciByeRYR,Alex Rose,LOST,2019-11-08,04:20,0,0.861,0.678,8,-4.157,0,0.0536,2.42e-05,0.106,0.723,103.994,4,293418306,P2Rc4eoj8Ms,113834718,Alex Rose,2020-01-17T15:30:10Z,Alex Rose ft. Rafa Pabon - Jangueo (Video Oficial),
Toda Remix - Remix,47ZS1OjnJpJVfGN9yHXfMn,Alex Rose,Toda Remix,2018-06-01,06:8,0,0.512,0.451,5,-7.222,0,0.131,0.0,0.0672,0.368,80.04,4,257544505,lKDGxAHZt0E,1271783343,Alex Rose,2018-06-01T03:51:55Z,"Alex Rose  ft. Cazzu, Lenny Tavarez, Lyanno &amp; Rauw Alejandro - Toda (Remix) [Video Oficial]",
Darte Remix,6wxZq37sANWYDJiDN5khyL,Alex Rose,Darte Remix,2018-07-27,08:32,1,0.809,0.634,9,-6.432,0,0.0833,1.85e-06,0.532,0.601,154.979,4,120477855,RHGURdaK0sQ,218296932,Alex Rose,2019-01-02T00:12:08Z,Alex Rose - Darte Remix (Video Oficial),
blun7 a swishland,7HwvPmK74MBRDhCIyMXReP,tha Supreme,23 6451,2019-11-15,02:48,1,0.692,0.792,7,-5.984,1,0.245,0.0,0.255,0.566,129.883,4,108235861,N3qxFptQbVA,30507564,thaSupremeVEVO,2020-03-10T13:00:13Z,tha Supreme - blun7 a swishland (Official Video),
Maman ne le sait pas (feat. Niska),5c2HadbVTsMKjja4gohEFI,Ninho,Destin,2019-03-22,03:23,1,0.755,0.875,7,-5.944,0,0.193,0.0,0.115,0.393,145.008,4,109658779,yGJLE1UXBjo,111851769,Ninho,2019-05-24T15:00:21Z,Ninho - Maman ne le sait pas feat. Niska (Clip officiel),
Ne reviens pas,4TnFANpjVwVKWzkxNzIyFH,Gradur,Zone 59,2019-11-29,03:9,1,0.932,0.778,10,-3.384,0,0.0638,0.0,0.168,0.933,124.996,4,122309823,ZVgdQHA_IH4,161155244,Gradur,2019-11-22T15:00:06Z,Gradur - Ne reviens pas ft. Heuss L&#39;enfoiré (Clip officiel),
Purple Pills,5IweeQZdY5XEzStLzUJG5t,D12,Devils Night,2001-01-01,05:5,1,0.78,0.634,1,-5.941,1,0.16,2.98e-05,0.29,0.754,125.25,4,113484951,nTyjzLVGtmY,17597121,HipHopLyrics,2014-08-27T09:19:56Z,D12 - Purple Pills Lyrics,hip hop
Hysteria,7xyYsOvq5Ec3P4fr6mM9fD,Muse,Absolution,2004-03-23,03:47,0,0.412,0.92,9,-4.852,0,0.0575,0.0026,0.11,0.455,93.162,4,146725104,3dm_5qWWDV8,89626093,Muse,2010-02-08T16:01:25Z,Muse - Hysteria [Official Music Video],rock
Psycho,383QXk8nb2YrARMUwDdjQS,Muse,Drones,2015-06-04,05:17,1,0.555,0.883,2,-3.426,1,0.0341,0.041,0.868,0.507,125.02,4,176945597,UqLRqzTp6Rk,73213070,Muse,2015-03-12T17:47:19Z,Muse - Psycho [Official Lyric Video],rock
Undisclosed Desires,0It6VJoMAare1zdV2wxqZq,Muse,The Resistance,2009-09-10,03:55,0,0.683,0.585,8,-6.76,1,0.0323,0.0162,0.0797,0.641,115.997,4,129900143,R8OOWcsFj0U,102857656,Muse,2009-11-04T10:54:29Z,Muse - Undisclosed Desires,rock
Undisclosed Desires,0It6VJoMAare1zdV2wxqZq,Muse,The Resistance,2009-09-10,03:55,0,0.683,0.585,8,-6.76,1,0.0323,0.0162,0.0797,0.641,115.997,4,129900143,R8OOWcsFj0U,102857656,Muse,2009-11-04T10:54:29Z,Muse - Undisclosed Desires,r&b
Be Yourself,3zwmW1gM4E8FlHXV5nE16u,Audioslave,Out of Exile,2005-01-01,04:39,0,0.423,0.845,11,-3.509,0,0.0559,5.07e-06,0.213,0.317,116.602,4,146500249,WC5FdFlUcl0,204447175,AudioslaveVEVO,2009-06-16T23:09:57Z,"Audioslave - Be Yourself (Album Version, Closed Captioned)",rock
Ela É do Tipo,2x8TNY9KwNvD19gVGs4WOP,MC Kevin o Chris,Ela É do Tipo,2019-03-07,03:25,0,0.632,0.398,6,-6.615,1,0.373,0.0,0.228,0.633,90.695,4,117936998,B_GrvIc0dak,30014234,Kevin O Chris,2019-05-09T21:00:11Z,MC Kevin O Chris - Vai Rebola Pro Pai - Ela É Do Tipo (Clipe Oficial),
Evoluiu,0WhDotK0QXigmsrlw0DxKK,MC Kevin o Chris,Evoluiu,2019-03-15,02:60,1,0.776,0.465,7,-6.368,0,0.434,0.0,0.363,0.694,149.829,4,116665572,_4datNzTy1o,66276102,Kevin O Chris,2019-04-19T20:59:53Z,MC Kevin O Chris e Sodré - Evoluiu (DJ JUNINHO 22) (Clipe Oficial) ADPAR PRODUÇÕES,
Bugatti,0uFvvXbmGIXlf5ZgtHyYpf,Ace Hood,Trials & Tribulations,2013-01-01,04:29,1,0.6,0.592,1,-4.947,1,0.0545,0.0,0.0955,0.0663,130.205,4,122020587,djE-BLrdDDc,318232625,AceHoodVEVO,2013-02-20T08:00:38Z,"Ace Hood - Bugatti (Official Music Video) (Explicit) ft. Future, Rick Ross",hip hop
The Walker,46EOWTszdIfllYY4o6rjkY,Fitz and The Tantrums,More Than Just a Dream,2013-05-07,03:53,0,0.77,0.801,9,-4.182,0,0.0336,0.00281,0.0515,0.725,130.76,4,107042746,nGBLlFMn9Xc,25076240,Fitz and the Tantrums,2013-10-13T17:59:12Z,Fitz And The Tantrums - The Walker [Official Music Video],pop
The Walker,46EOWTszdIfllYY4o6rjkY,Fitz and The Tantrums,More Than Just a Dream,2013-05-07,03:53,0,0.77,0.801,9,-4.182,0,0.0336,0.00281,0.0515,0.725,130.76,4,107042746,nGBLlFMn9Xc,25076240,Fitz and the Tantrums,2013-10-13T17:59:12Z,Fitz And The Tantrums - The Walker [Official Music Video],r&b
Out of My League,2Z5wXgysowvzl0nKGNGU0t,Fitz and The Tantrums,More Than Just a Dream,2013-05-07,03:29,0,0.545,0.968,9,-3.553,0,0.0853,0.00325,0.331,0.527,169.965,4,304351780,I-QmZpLWjHc,24142222,Cristian Fawkes,2013-06-17T18:48:54Z,Fitz and the Tantrums - Out of My League (Audio),pop
HandClap,7j56HrjR9cGzvekvZY3Faz,Fitz and The Tantrums,Fitz and The Tantrums,2016-06-10,03:13,0,0.636,0.836,8,-3.004,1,0.0427,0.000157,0.0828,0.715,139.956,4,236403908,Y2V6yjjPbX0,119095319,Fitz and the Tantrums,2016-06-06T14:02:04Z,Fitz and the Tantrums - HandClap [Official Video],
All I Want,4JsDHMv5PVO8N07DbDq33r,A Day To Remember,What Separates Me From You,2010-11-16,03:23,0,0.349,0.981,2,-3.228,0,0.141,0.0,0.343,0.207,160.042,4,116268643,Pn-6eOxnEMI,60302451,ADayToRememberVEVO,2011-09-30T21:21:03Z,A Day To Remember - All I Want (Official Video),
The Downfall Of Us All,1KHKeIouP04dDtl0EetgED,A Day To Remember,Homesick,2009-02-03,03:29,0,0.588,0.881,0,-4.62,1,0.0666,0.0,0.326,0.709,129.947,4,122766846,CN4IIgFz93k,25888398,ADayToRememberVEVO,2011-09-30T22:29:51Z,A Day To Remember - The Downfall of Us All (Official Video),metal
The Downfall Of Us All,1KHKeIouP04dDtl0EetgED,A Day To Remember,Homesick,2009-02-03,03:29,0,0.588,0.881,0,-4.62,1,0.0666,0.0,0.326,0.709,129.947,4,122766846,CN4IIgFz93k,25888398,ADayToRememberVEVO,2011-09-30T22:29:51Z,A Day To Remember - The Downfall of Us All (Official Video),rock
Come Out and Play,5JJDu0Z5DKe7mR31MGksSg,The Offspring,Smash,1994-04-08,03:18,0,0.519,0.77,7,-8.788,1,0.0809,3.48e-06,0.0762,0.921,158.29,4,143053770,1jOk8dk-qaU,32324418,Epitaph Records,2007-05-25T20:41:21Z,The Offspring - &quot;Come Out And Play&quot;,rock
X (with KAROL G),77fvnWALKJR0ws1VUx09CY,Jonas Brothers,XV,2020-05-15,03:5,0,0.715,0.827,4,-5.09,0,0.0617,3.61e-05,0.321,0.75,117.977,4,117802466,9hGdmEwBwbg,38019812,JonasBrothersVEVO,2020-05-18T21:00:10Z,Jonas Brothers - X (Official Music Video) ft. KAROL G,pop
PTSD,1C8ux1YWLMHCenYJFiIV4Z,G Herbo,PTSD,2020-02-28,03:52,1,0.883,0.808,1,-3.158,0,0.182,0.0,0.207,0.806,119.01,4,246024271,k3-fAXbCa44,42735989,G Herbo,2020-02-28T05:00:07Z,G Herbo - PTSD ft Juice WRLD &amp; Chance The Rapper &amp; Lil Uzi Vert (Official Audio),hip hop
Let's Love,6lhZLbb0czULpjb2kFryPS,David Guetta,Let's Love,2020-09-11,03:21,0,0.662,0.868,5,-4.025,1,0.0341,0.00244,0.584,0.353,92.998,4,144750707,UBsPNEVt0SM,26805001,David Guetta,2020-09-11T04:32:30Z,David Guetta &amp; Sia - Let’s Love (Lyric video),pop
Let's Love,6lhZLbb0czULpjb2kFryPS,David Guetta,Let's Love,2020-09-11,03:21,0,0.662,0.868,5,-4.025,1,0.0341,0.00244,0.584,0.353,92.998,4,144750707,UBsPNEVt0SM,26805001,David Guetta,2020-09-11T04:32:30Z,David Guetta &amp; Sia - Let’s Love (Lyric video),electronic-dance
Let's Love,6lhZLbb0czULpjb2kFryPS,David Guetta,Let's Love,2020-09-11,03:21,0,0.662,0.868,5,-4.025,1,0.0341,0.00244,0.584,0.353,92.998,4,144750707,UBsPNEVt0SM,26805001,David Guetta,2020-09-11T04:32:30Z,David Guetta &amp; Sia - Let’s Love (Lyric video),rock
BED,0siYMEsGrzzzlWLXK5zJfS,Joel Corry,BED,2021-02-26,02:58,0,0.671,0.782,6,-4.593,1,0.0341,0.00221,0.333,0.618,123.989,4,267260284,8mOPFGfJ5WQ,19492281,Joel Corry,2021-02-26T09:00:08Z,Joel Corry x RAYE x David Guetta - BED [Official Lyric Video],electronic-dance
Moonwalking in Calabasas (feat. Blueface) - Remix,73xjJ1TIE6WP3HNKczQE4F,DDG,Die 4 Respect,2021-06-15,02:50,1,0.925,0.322,11,-9.8,0,0.112,0.0,0.137,0.712,129.957,4,183089361,QZ2F3ZP1sxg,68681530,DDG,2020-08-22T19:00:09Z,DDG - Moonwalking in Calabasas Remix (feat. Blueface) [Official Music Video],hip hop
Spectrum,6ii7kTrjostB8G21X9S6P0,Zedd,Clarity,2012-01-01,04:3,0,0.611,0.785,0,-4.432,0,0.0346,0.00325,0.125,0.414,129.972,4,112295798,wEp9MCQlAa4,25736231,ZEDDVEVO,2012-06-04T23:15:55Z,Zedd - Spectrum ft. Matthew Koma (Lyric Video),electronic-dance
Send Me An Angel,1bKQ48M9onID2kbSpRy8kK,Scorpions,Crazy World,1990-01-01,04:33,0,0.153,0.417,1,-11.587,1,0.0318,0.000622,0.211,0.166,80.87,3,128811054,1UUYjd2rjsE,277669383,ScorpionsVEVO,2009-11-01T09:08:00Z,Scorpions - Send Me An Angel (Official Music Video),metal
You And I,1ADciGUxOaUbBFd0rpYx7d,Lady Gaga,Born This Way (International Special Edition Version),2011-05-23,05:7,0,0.521,0.701,2,-5.238,1,0.0458,0.0,0.0876,0.518,127.087,4,119296132,X9YMU0WeBwU,166386160,LadyGagaVEVO,2011-08-17T01:20:44Z,Lady Gaga - Yoü And I (Official Music Video),rock
The Edge Of Glory,57F80059mWaWFvWG3tBTbO,Lady Gaga,Born This Way (International Special Edition Version),2011-05-23,05:21,0,0.583,0.768,9,-6.477,1,0.041,0.0162,0.109,0.357,127.952,4,182234457,QeWBS0JBNzQ,178837847,LadyGagaVEVO,2011-06-17T00:43:00Z,Lady Gaga - The Edge Of Glory (Official Music Video),pop
The Edge Of Glory,57F80059mWaWFvWG3tBTbO,Lady Gaga,Born This Way (International Special Edition Version),2011-05-23,05:21,0,0.583,0.768,9,-6.477,1,0.041,0.0162,0.109,0.357,127.952,4,182234457,QeWBS0JBNzQ,178837847,LadyGagaVEVO,2011-06-17T00:43:00Z,Lady Gaga - The Edge Of Glory (Official Music Video),rock
The Edge Of Glory,57F80059mWaWFvWG3tBTbO,Lady Gaga,Born This Way (International Special Edition Version),2011-05-23,05:21,0,0.583,0.768,9,-6.477,1,0.041,0.0162,0.109,0.357,127.952,4,182234457,QeWBS0JBNzQ,178837847,LadyGagaVEVO,2011-06-17T00:43:00Z,Lady Gaga - The Edge Of Glory (Official Music Video),electronic-dance
Judas,7F25roCtYi55JouckaayPC,Lady Gaga,Born This Way (International Special Edition Version),2011-05-23,04:9,0,0.664,0.934,10,-3.848,0,0.0697,2.77e-05,0.27,0.53,130.982,4,168239847,wagn8Wrmzuc,396309803,LadyGagaVEVO,2011-05-03T23:53:26Z,Lady Gaga - Judas (Official Music Video),electronic-dance
Cover Me In Sunshine,0UKUfxIkDAMZz7hMdiVX3m,P!nk,All I Know So Far: Setlist,2021-05-21,02:19,0,0.473,0.592,5,-6.859,1,0.138,0.0,0.131,0.292,159.7,4,221409017,vGZhMIXH62M,60254470,PinkVEVO,2021-02-12T15:00:14Z,"P!nk, Willow Sage Hart - Cover Me In Sunshine (Official Video)",pop
Daddy Cool,3WMbD1OyfKuwWDWMNbPQ4g,Boney M.,Take The Heat Off Me,1976,03:29,0,0.763,0.777,5,-6.932,0,0.0364,0.79,0.134,0.929,124.431,4,161295668,FYGTT7YhywA,46751882,BoneyMVEVO,2015-05-29T20:02:17Z,Boney M. - Daddy Cool (Sopot Festival 1979) (VOD),electronic-dance
Rasputin - Single Version,67hbP9PFQZrb4XZc3TzB0s,Boney M.,Fantastic Boney M.,1984-12-03,03:41,0,0.694,0.719,6,-12.734,0,0.048,0.00121,0.44,0.972,126.212,4,182345888,16y1AkoZkmQ,249103699,BoneyMVEVO,2015-05-29T16:27:32Z,Boney M. - Rasputin (Sopot Festival 1979) (VOD),electronic-dance
Rasputin - Single Version,67hbP9PFQZrb4XZc3TzB0s,Boney M.,Fantastic Boney M.,1984-12-03,03:41,0,0.694,0.719,6,-12.734,0,0.048,0.00121,0.44,0.972,126.212,4,182345888,16y1AkoZkmQ,249103699,BoneyMVEVO,2015-05-29T16:27:32Z,Boney M. - Rasputin (Sopot Festival 1979) (VOD),pop
Rasputin - Single Version,67hbP9PFQZrb4XZc3TzB0s,Boney M.,Fantastic Boney M.,1984-12-03,03:41,0,0.694,0.719,6,-12.734,0,0.048,0.00121,0.44,0.972,126.212,4,182345888,16y1AkoZkmQ,249103699,BoneyMVEVO,2015-05-29T16:27:32Z,Boney M. - Rasputin (Sopot Festival 1979) (VOD),
Melodien (feat. Juju),5d35jcJj7WjDQBOHCHPY6t,Capital Bra,Melodien (feat. Juju),2018-08-03,02:40,0,0.751,0.529,11,-7.407,0,0.143,0.0,0.0944,0.33,100.262,4,103857033,qKvCP_3xCIE,94676627,BUSHIDO,2018-08-02T22:00:06Z,Capital Bra feat. Juju - Melodien (prod. The Cratez),
Wicked Games (feat. Anna Naklab) - Radio Edit,6JrAEmBFd61eYIGVOSPnT4,Parra for Cuva,Wicked Games (feat. Anna Naklab) [Radio Edit],2013-09-19,03:15,0,0.801,0.641,11,-8.584,1,0.0455,0.0244,0.172,0.701,124.979,4,116912249,Vh5j7zDpy-4,26053957,Spinnin' Records,2013-09-17T14:42:42Z,Parra for Cuva ft. Anna Naklab - Wicked Games (Official Music Video),
So wie du bist,12SH8NE1e17yItgsb2gitp,MoTrip,Mama,2015-06-19,04:29,0,0.338,0.517,11,-8.08,1,0.206,3.11e-05,0.134,0.103,68.083,4,108786094,tC76tIp0kBk,86237609,Universal URBAN,2015-07-20T13:00:13Z,MoTrip - So wie du bist (feat. Lary),
Tausend Tattoos,1rGZd7EVl4aOClpzDLNPwy,Sido,Tausend Tattoos,2018-10-26,03:25,1,0.652,0.818,11,-4.223,1,0.221,0.0,0.234,0.373,92.246,4,109273101,O-aUMnnbIX0,36108188,Sido,2018-11-09T10:58:22Z,Sido - Tausend Tattoos (prod. by Djorkaeff &amp; Beatzarre),
Sky and Sand,4IsHMzDbRE8q5Z4ALsQj3o,Paul Kalkbrenner,Berlin Calling (The Soundtrack by Paul Kalkbrenner),2013-07-12,03:50,0,0.791,0.329,10,-12.906,0,0.0592,0.863,0.193,0.526,127.021,4,113223586,XINlEYXA3k0,116895834,andreboros,2011-02-06T16:57:13Z,Fritz &amp; Paul Kalkbrenner - Sky and Sand (Original Mix),
dirty laundry,0qgZvYWLIqDn0tXimF8gPa,blackbear,deadroses,2015-02-14,02:46,1,0.766,0.64,0,-8.899,1,0.0345,0.0,0.237,0.67,100.044,4,124374093,pfv4GV7Ll-Y,12824027,StrictlyHits,2015-02-06T16:16:49Z,Blackbear - &quot;Dirty Laundry&quot; OFFICIAL VERSION,
Todo De Ti,4fSIb4hdOQ151TILNsSEaF,Rauw Alejandro,Todo De Ti,2021-05-20,03:20,1,0.78,0.718,3,-3.605,0,0.0506,0.000163,0.0932,0.342,127.949,4,635497274,CFPLIaMpGrY,417506391,RauwAlejandroTv,2021-05-20T16:00:15Z,Rauw Alejandro - Todo de Ti (Video Oficial),electronic-dance
Todo De Ti,4fSIb4hdOQ151TILNsSEaF,Rauw Alejandro,Todo De Ti,2021-05-20,03:20,1,0.78,0.718,3,-3.605,0,0.0506,0.000163,0.0932,0.342,127.949,4,635497274,CFPLIaMpGrY,417506391,RauwAlejandroTv,2021-05-20T16:00:15Z,Rauw Alejandro - Todo de Ti (Video Oficial),pop
Butter,2bgTY4UwhfBYhGT4HUYStN,BTS,"Butter (Hotter, Sweeter, Cooler)",2021-06-04,02:44,0,0.759,0.459,8,-5.187,1,0.0948,0.0,0.0906,0.695,109.997,4,665230879,WMweEpGlu_U,622537368,HYBE LABELS,2021-05-21T03:46:13Z,BTS (방탄소년단) &#39;Butter&#39; Official MV,pop
Butter,2bgTY4UwhfBYhGT4HUYStN,BTS,"Butter (Hotter, Sweeter, Cooler)",2021-06-04,02:44,0,0.759,0.459,8,-5.187,1,0.0948,0.0,0.0906,0.695,109.997,4,665230879,WMweEpGlu_U,622537368,HYBE LABELS,2021-05-21T03:46:13Z,BTS (방탄소년단) &#39;Butter&#39; Official MV,electronic-dance
Pareja Del Año,2rCbl9naJYhaxjLsfx88uM,Sebastian Yatra,Pareja Del Año,2021-04-16,03:15,0,0.715,0.622,4,-5.102,0,0.046,0.0,0.0948,0.808,80.015,4,394509526,SRm2Ch4oFWs,329005171,SebastianYatraVEVO,2021-04-16T00:00:14Z,"Sebastián Yatra, Myke Towers - Pareja del Año (Official Video)",hip hop
Pareja Del Año,2rCbl9naJYhaxjLsfx88uM,Sebastian Yatra,Pareja Del Año,2021-04-16,03:15,0,0.715,0.622,4,-5.102,0,0.046,0.0,0.0948,0.808,80.015,4,394509526,SRm2Ch4oFWs,329005171,SebastianYatraVEVO,2021-04-16T00:00:14Z,"Sebastián Yatra, Myke Towers - Pareja del Año (Official Video)",pop
Narcotic,7M9w4C8WenlvWfNRAulZOX,Younotus,Narcotic,2019-04-26,03:12,0,0.749,0.668,10,-5.964,0,0.0608,0.000272,0.045,0.366,108.0,4,113768384,yQoKd5fu3t4,16721921,YouNotUs,2019-06-14T12:59:25Z,"YouNotUs, Janieck, Senex - Narcotic (OFFICIAL MUSIC VIDEO)",pop
Narcotic,7M9w4C8WenlvWfNRAulZOX,Younotus,Narcotic,2019-04-26,03:12,0,0.749,0.668,10,-5.964,0,0.0608,0.000272,0.045,0.366,108.0,4,113768384,yQoKd5fu3t4,16721921,YouNotUs,2019-06-14T12:59:25Z,"YouNotUs, Janieck, Senex - Narcotic (OFFICIAL MUSIC VIDEO)",electronic-dance
happier,2tGvwE8GcFKwNdAXMnlbfl,Olivia Rodrigo,SOUR,2021-05-21,02:56,1,0.395,0.443,6,-9.72,1,0.133,9.67e-06,0.0839,0.338,168.924,3,365668816,ZQFmRXgeR-s,85966233,OliviaRodrigoVEVO,2021-05-21T04:00:10Z,Olivia Rodrigo - happier (Lyric Video),pop
